更新时间,#genre#
20260101-18-35-00,url


RespoTime,whitelist,#genre#
778.26ms,CCTV7-国防军事,http://omnix.cn:4000/udp/225.1.8.7:8104
778.85ms,CCTV14-少儿,http://nbtmxdhw.hk3.xyyun.publicvm.com/smt.php?id=cctv14
779.62ms,南京新闻综合,http://180.105.201.135:9981/rtp/239.49.0.25:8192
780.75ms,辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000068
781.14ms,美食家2,http://zzy789.xyz/douyu1.php?id=260322
781.53ms,杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
782.58ms,书岳钓鱼,http://zzy789.xyz/douyu1.php?id=10100206
782.79ms,CCTV7-国防军事,http://183.11.239.36:808/hls/25/index.m3u8
782.82ms,CCTV9-纪录,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
783.15ms,河北卫视,http://183.162.205.235:4022/rtp/238.1.78.245:7832
783.89ms,金昌綜合頻道 (720p) [Geo-blocked],http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
784.21ms,斗鱼电影13,http://zzy789.xyz/douyu1.php?id=5067952
784.62ms,辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3e2283&tk=6949f8ce7202
784.68ms,蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
785.44ms,搞笑动漫配音,http://zzy789.xyz/douyu1.php?id=9650181
786.26ms,经典拳赛,http://zzy789.xyz/douyu1.php?id=9412138
786.99ms,天津卫视,http://183.162.205.235:4022/rtp/238.1.78.20:6088
787.32ms,屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
787.48ms,浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
787.77ms,CCTV12-社会与法,https://www.freetv.top/migu/673168185.m3u8?migutoken=6cc37069099a15aea9bae3e6e2e38448a179e37494590332d5a633c2314fd48de8e96a8b7b41d22863708a06be7433b4f72f7ce9d30c090d5db4c733d074b635cdff52d12326cefddeeca8244c
788.13ms,小红在农村,http://zzy789.xyz/douyu1.php?id=1492444
788.28ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-11.ctv
788.88ms,浙江广播经济,http://ali-m-l.cztv.com/channels/lantian/fm95/128k.m3u8
789.23ms,永昌综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand
789.41ms,悬疑短剧剧场,http://zzy789.xyz/douyu1.php?id=9297412
789.74ms,CCTV12,http://p.ytelc.com/169l/0/aikan.php?id=cctv12
790.04ms,本山快乐营,http://zzy789.xyz/douyu1.php?id=9374865
790.71ms,CCTV8-电视剧,https://www.freetv.top/migu/624878356.m3u8?migutoken=e815d6cc32cc5f0ae9da06fb64d85fab326d2d92e6fc57103cb16e2bfa24304a1c6d91c31c03be593d8fca694a69996347f8448eed2141af2fb8204dca211864b5668cd259afd5af894cbe63fc
791.95ms,兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
792.03ms,策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
792.31ms,CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=04826a9d5cfc1d3166ded238eb3806d3454207482687b55dbe79a6feb6b4c046e0698d1e7b284da304040eae0ba7b6e833ace3e48213d98981589f226722524cddab32a63d58c1c4e60a091000
793.21ms,炊事班的故事III,http://zzy789.xyz/douyu1.php?id=319576
793.27ms,恰饭橘美食制作,http://zzy789.xyz/douyu1.php?id=7974136
793.35ms,屁屁鸭家族,http://zzy789.xyz/douyu1.php?id=9461930
794.15ms,人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-10.m3u8
794.47ms,江苏卫视,http://p.ytelc.com/169l/0/aikan.php?id=jsws
794.87ms,斗鱼电影7,http://zzy789.xyz/douyu1.php?id=7655471
795.32ms,广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts
795.97ms,CCTV5-体育,https://www.freetv.top/migu/641886683.m3u8?migutoken=2394bc3ac567cd8270631b1f612f28f996719523d72453a2d116e0f33d6e35016d1954f50d7ae0eae4743d3557d85b85dc048a8c45ac3d96c528fce533ceeb7febaa06283ebe688a04fa57379a
796.10ms,PDD影院,http://zzy789.xyz/douyu1.php?id=1274132
796.50ms,野行涛哥海钓王,http://zzy789.xyz/douyu1.php?id=9329608
796.53ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.ctv
796.54ms,农林卫视,https://migu.188766.xyz/?migutoken=444eda62737573a8e6e6d247a5fbe28e&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy
796.63ms,香港卫视,https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv
796.69ms,「斗鱼」火影忍者,https://live.iill.top/douyu/1997723
797.10ms,宁夏卫视,http://itms4.sdlk.vip:6721/hls/233/index.m3u8
797.64ms,斗鱼搞笑HD2,http://zzy789.xyz/douyu1.php?id=9770949
797.69ms,敬汉卿250,http://zzy789.xyz/douyu1.php?id=2912165
797.77ms,东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian
798.15ms,黑龙江卫视,http://itms4.sdlk.vip:6721/hls/227/index.m3u8
798.18ms,CCTV2-财经,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
798.30ms,凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv
799.34ms,CCTV4-中文国际,http://smart.pendy.dpdns.org/Smart.php?id=cctv4
799.84ms,文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
800.01ms,四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c532da&tk=6949f8ce7202
800.02ms,贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
800.63ms,诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
800.88ms,民工小代,http://zzy789.xyz/douyu1.php?id=9616619
801.52ms,辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1b94be&tk=922ba46651d3
801.73ms,CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=af558a693614440a59bfd6a33cf11cf3e38380498ad276f208f43ca52ac6d732087302060efe1b5f21cd8ccc89c417e7bdddd9c1d3e6233a834e1f149818024731e56f97b1489c88735ef75551
801.77ms,花花与三猫CATLIVE,http://zzy789.xyz/douyu1.php?id=7348194
802.17ms,中国交通,http://114.241.251.105:4022/rtp/239.3.1.188:8001
802.39ms,CCTV央视台球,http://113.65.9.152:4111/udp/239.253.43.11:5146
802.68ms,易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
802.86ms,衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
803.18ms,北京IPTV萌宠TV,http://114.241.251.105:4022/rtp/239.3.1.102:8001
803.64ms,STARSHINE刹那,http://zzy789.xyz/douyu1.php?id=9191006
804.82ms,河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8
805.07ms,CCTV11-戏曲,https://www.freetv.top/migu/667987558.m3u8?migutoken=ae91ae97c60d43335f774a1b708100df445db34134cb37f728f833e8ea0059efa097ec768c9c997aeab29a8e94493ddb5665dec63f7b804c6e520708ac952dac4f5b16cabec373b2e20a369449
805.78ms,CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
806.15ms,内蒙经济,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
806.47ms,CCTV14-少儿,http://iptv.4666888.xyz/iptv2A.php?id=12
806.80ms,甘肃卫视,https://stream1.freetv.fun/61f3c51f5803f37a6ea081e3e5d94df955fd2bcc591583685545052de4ffded7.m3u8
807.04ms,CCTV兵器科技,http://113.65.9.152:4111/udp/239.253.43.9:5146
808.68ms,武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
808.88ms,斗鱼电影10,http://zzy789.xyz/douyu1.php?id=8475821
809.69ms,世界纪录大全,http://zzy789.xyz/douyu1.php?id=9406359
810.31ms,阿尔法是只边牧,http://zzy789.xyz/douyu1.php?id=8662812
811.68ms,穆杉车话,http://zzy789.xyz/douyu1.php?id=9602107
811.88ms,龙门镖局,http://zzy789.xyz/douyu1.php?id=10329713
812.65ms,CCTV11-戏曲,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
812.97ms,钓鱼大锋子,http://zzy789.xyz/douyu1.php?id=10074370
813.06ms,杰克大魔王,http://zzy789.xyz/douyu1.php?id=9729740
813.67ms,广东珠江,https://smart.pendy.dpdns.org/Smart.php?id=zhujiang
813.71ms,浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
814.10ms,深圳卫视,http://123.52.108.156:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
814.31ms,梦觉教游泳,http://zzy789.xyz/douyu1.php?id=4531679
814.77ms,湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-gao-qing-3.m3u8
816.03ms,多多其木格,http://zzy789.xyz/douyu1.php?id=9075374
816.19ms,内蒙古欢乐驿站,http://zzy789.xyz/douyu1.php?id=9365077
816.33ms,CCTV10-科教,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
816.39ms,北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing
816.72ms,浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
816.77ms,龙视欢乐英雄转,http://zzy789.xyz/douyu1.php?id=9374836
818.33ms,辽宁卫视,http://121.29.141.237:4022/rtp/239.253.92.115:6056
818.52ms,CCTV7-国防军事,https://smt.go-iptv.ggff.net/smart.php?id=cctv7&token=Goiptv
818.63ms,许君聪小品,http://zzy789.xyz/douyu1.php?id=10419558
818.71ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-12.ctv
818.89ms,CCTV13-新闻,https://smart.pendy.dpdns.org/Smart.php?id=cctv13
819.27ms,东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8
819.75ms,CCTV4-中文国际,https://smart.pendy.dpdns.org/Smart.php?id=Cctv4
820.78ms,开心锤锤,http://zzy789.xyz/douyu1.php?id=9018297
820.80ms,斗鱼电影12,http://zzy789.xyz/douyu1.php?id=2793084
820.90ms,追寻那解不开的问题,http://zzy789.xyz/douyu1.php?id=5727066
820.94ms,CCTV风云足球,http://113.65.9.152:4111/udp/239.253.43.14:5146
821.05ms,花町馆长,http://zzy789.xyz/douyu1.php?id=2295993
821.12ms,河北卫视,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8
821.20ms,动物星球,http://smart.pendy.dpdns.org/Smart.php?id=animalplanet_twn
821.25ms,CCTV+2247,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8
821.38ms,俩个麻瓜,http://zzy789.xyz/douyu1.php?id=10121755
821.65ms,佛山南海频道,http://113.119.25.53:58888/udp/239.253.43.54:5146
822.16ms,平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
822.58ms,三沙卫视,http://113.65.9.152:4111/udp/239.253.43.113:5146
822.95ms,CCTV8-电视剧,http://www.douzhicloud.site:35455/gaoma/cctv8.m3u8
823.72ms,广西卫视,https://smt.go-iptv.ggff.net/smart.php?id=guangxi&token=Goiptv
823.88ms,纪录片之世界各地,http://zzy789.xyz/douyu1.php?id=8834003
823.93ms,国家地理,https://smt.go-iptv.ggff.net/smart.php?id=natgeohd_twn&token=Goiptv
824.25ms,深圳卫视,http://smart.pendy.dpdns.org/Smart.php?id=shenzhen
824.28ms,浙江民生资讯,http://ali-m-l.cztv.com/channels/lantian/fm996/128k.m3u8
825.01ms,佛山综合,http://113.65.9.152:4111/udp/239.253.43.57:5146
825.05ms,CCTV10-科教,https://smt.go-iptv.ggff.net/smart.php?id=cctv10hd&token=Goiptv
825.29ms,画渣花小烙,http://zzy789.xyz/douyu1.php?id=9072066
826.18ms,千代语默,http://zzy789.xyz/douyu1.php?id=9484187
826.25ms,欢乐猴群,http://zzy789.xyz/douyu1.php?id=7921708
827.33ms,CCTV1-综合,https://smt.go-iptv.ggff.net/smart.php?id=cctv1&token=Goiptv
827.91ms,斗鱼电影HD6,http://zzy789.xyz/douyu1.php?id=747764
828.23ms,浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed?
828.85ms,深圳卫视,https://smt.go-iptv.ggff.net/smart.php?id=shenzhen&token=Goiptv
829.66ms,CCTV5-体育,https://api.olelive.com/dis/live/CCTV5HD/hls.m3u8
829.73ms,CCTV11,http://p.ytelc.com/169l/0/aikan.php?id=cctv11
829.88ms,CCTV2-财经,http://www.cdnstv.com:6398/hls/2/index.m3u8
830.02ms,植物椿的房间,http://zzy789.xyz/douyu1.php?id=9771247
830.05ms,丛林工程师,http://zzy789.xyz/douyu1.php?id=9804149
830.41ms,CCTV5+体育赛事,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus
830.42ms,龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
830.62ms,山东卫视,http://61.156.228.12:8154/tsfile/live/0131_1.m3u8
830.74ms,科学放映室,http://zzy789.xyz/douyu1.php?id=9439712
831.07ms,斗鱼电影3,http://zzy789.xyz/douyu1.php?id=431460
831.08ms,湖南卫视,http://61.156.228.12:8154/tsfile/live/0128_1.m3u8
831.50ms,搞笑孟文明,http://zzy789.xyz/douyu1.php?id=9766337
831.81ms,亮亮猫,http://zzy789.xyz/douyu1.php?id=4340136
832.00ms,吉林卫视,http://sun135790.x3322.net:9901/tsfile/live/16033_1.m3u8?key=txiptv&playlive=1&authid=0
832.19ms,爱旅行的巧克力,http://zzy789.xyz/douyu1.php?id=9653323
832.23ms,整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4
832.32ms,带你领略宇宙星海,http://zzy789.xyz/douyu1.php?id=9412981
832.63ms,香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
832.65ms,荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
832.85ms,同行渔猎笔记,http://zzy789.xyz/douyu1.php?id=2718202
832.88ms,荒野万池王,http://zzy789.xyz/douyu1.php?id=9544576
833.21ms,CCTV2-财经,https://smt.go-iptv.ggff.net/smart.php?id=cctv2&token=Goiptv
833.37ms,CCTV4-中文国际,https://smt.go-iptv.ggff.net/smart.php?id=Cctv4&token=Goiptv
833.65ms,CCTV15-音乐,https://www.freetv.top/migu/673168223.m3u8?migutoken=bc6e7c4f76a37c0e4d5b678674c7dec620255af1f51181c2e422c0684b3dc442493da0dc5ea00385f79702dda93792fcb7b25ff92f82d49dbd34f022fc2a11d3b3cc300c293cbaed8a59b419e4
833.67ms,老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
833.79ms,动物星球,https://smt.go-iptv.ggff.net/smart.php?id=animalplanet_twn&token=Goiptv
834.03ms,爱笑会议室,http://zzy789.xyz/douyu1.php?id=9375430
834.43ms,CCTV5-体育,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
834.43ms,北京卫视,https://smt.go-iptv.ggff.net/smart.php?id=beijing&token=Goiptv
834.62ms,哈尔滨生活,https://stream.hrbtv.net/shpd/playlist.m3u8
834.71ms,杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
834.75ms,长子综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
834.84ms,斗鱼电影16,http://zzy789.xyz/douyu1.php?id=426517
835.07ms,CCTV13-新闻,https://smt.go-iptv.ggff.net/smart.php?id=cctv13&token=Goiptv
835.13ms,CCTV3-综艺,https://smt.go-iptv.ggff.net/smart.php?id=cctv3&token=Goiptv
835.20ms,CCTV8-电视剧,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
835.28ms,利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
835.60ms,北京国际频道,http://114.241.251.105:4022/rtp/239.3.1.235:8000
836.76ms,佛山综合频道,http://113.119.25.53:58888/udp/239.253.43.57:5146
836.84ms,CCTV6-电影,https://smt.go-iptv.ggff.net/smart.php?id=cctv6&token=Goiptv
837.64ms,三立戏剧,https://smt.go-iptv.ggff.net/smart.php?id=sanlixiju_twn&token=Goiptv
837.89ms,CCTV5-体育,https://smt.go-iptv.ggff.net/smart.php?id=cctv5&token=Goiptv
837.94ms,十代,http://zzy789.xyz/douyu1.php?id=1218414
838.46ms,CCTV4-中文国际,https://smt.go-iptv.ggff.net/smart.php?id=cctv4&token=Goiptv
839.92ms,CCTV11-戏曲,https://smt.go-iptv.ggff.net/smart.php?id=cctv11&token=Goiptv
840.56ms,云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
840.68ms,龙视超级笑匠,http://zzy789.xyz/douyu1.php?id=9375450
840.76ms,江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
841.20ms,CCTV14-少儿,https://smt.go-iptv.ggff.net/smart.php?id=cctv14&token=Goiptv
841.75ms,舌尖上的印度,http://zzy789.xyz/douyu1.php?id=5895598
842.13ms,CNA,https://smt.go-iptv.ggff.net/smart.php?id=cna&token=Goiptv
842.31ms,美食星球,https://smart.pendy.dpdns.org/Smart.php?id=foodplanet_twn
842.87ms,海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
843.44ms,CCTV5+体育赛事,https://smt.go-iptv.ggff.net/smart.php?id=cctv5plus&token=Goiptv
843.65ms,四川卫视,http://183.221.92.176:50080/hls/16/index.m3u8
845.49ms,CCTV15-音乐,https://smt.go-iptv.ggff.net/smart.php?id=cctv15&token=Goiptv
845.92ms,苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
846.34ms,山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
846.43ms,CCTV8-电视剧,http://nbtmxdhw.hk3.xyyun.publicvm.com/smt.php?id=cctv8hd
846.88ms,小小天才搞笑视频,http://zzy789.xyz/douyu1.php?id=9419678
847.08ms,血小板呐呐,http://zzy789.xyz/douyu1.php?id=4285043
847.24ms,吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
847.38ms,东南卫视,http://27.191.202.133:19999/rtp/239.254.201.13:6291
847.47ms,世界未解之谜,http://zzy789.xyz/douyu1.php?id=9369468
848.19ms,动物星球,https://smart.pendy.dpdns.org/Smart.php?id=animalplanet_twn
849.51ms,喜剧电影笑不停,http://zzy789.xyz/douyu1.php?id=10298856
849.80ms,蔡恩雨PRISCILLA,http://zzy789.xyz/douyu1.php?id=9662853
850.32ms,北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio
850.39ms,3030相声小品,http://zzy789.xyz/douyu1.php?id=9286868
850.47ms,萌宠喵来啦,http://zzy789.xyz/douyu1.php?id=8657669
850.61ms,CCTV12-社会与法,https://smt.go-iptv.ggff.net/smart.php?id=cctv12&token=Goiptv
851.22ms,童年往事,http://zzy789.xyz/douyu1.php?id=7256376
851.38ms,CCTV13-新闻,http://www.douzhicloud.site:35455/gaoma/cctv13.m3u8
851.44ms,山西卫视,http://sh.lnott.top:880/dx39.m3u8
851.81ms,CCTV女性时尚,http://183.162.205.235:4022/rtp/238.1.79.55:4576
852.14ms,游钓中国,http://zzy789.xyz/douyu1.php?id=791411
852.26ms,斗鱼电影HD3,http://zzy789.xyz/douyu1.php?id=122402
854.30ms,东森戏剧,https://smt.go-iptv.ggff.net/smart.php?id=ettvdrama&token=Goiptv
854.51ms,CCTV4-中文国际,http://nbtmxdhw.hk3.xyyun.publicvm.com/smt.php?id=Cctv4
854.56ms,绘说篮球,http://zzy789.xyz/douyu1.php?id=9401305
854.58ms,养狗的一浩,http://zzy789.xyz/douyu1.php?id=9478842
855.08ms,西藏卫视,http://114.107.44.80:8188/rtp/238.1.78.101:6680
855.97ms,大漠叔叔,http://zzy789.xyz/douyu1.php?id=1109218
856.58ms,CCTV9-纪录,https://smt.go-iptv.ggff.net/smart.php?id=cctv9hd&token=Goiptv
856.74ms,到远方旅行,http://zzy789.xyz/douyu1.php?id=9614588
856.78ms,东南卫视,https://smt.go-iptv.ggff.net/smart.php?id=fujian&token=Goiptv
857.62ms,农村一级野钓大师,http://zzy789.xyz/douyu1.php?id=9433591
857.89ms,大庆在农村,http://zzy789.xyz/douyu1.php?id=9477316
858.09ms,湖北卫视,https://smt.go-iptv.ggff.net/smart.php?id=hubei&token=Goiptv
859.16ms,农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
859.34ms,人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
859.45ms,广东珠江,https://smt.go-iptv.ggff.net/smart.php?id=zhujiang&token=Goiptv
860.22ms,辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
860.28ms,仓鼠大逃亡,http://zzy789.xyz/douyu1.php?id=10354920
860.52ms,龙华戏剧,https://smt.go-iptv.ggff.net/smart.php?id=lunghuaxiju_twn&token=Goiptv
861.44ms,大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
862.42ms,辽台好物种草,http://zzy789.xyz/douyu1.php?id=10074407
863.03ms,安徽:铜陵新闻综合,http://114.107.44.80:8188/rtp/238.1.78.139:6984
863.16ms,东方卫视,http://183.11.239.36:808/hls/114/index.m3u8
863.27ms,龙华戏剧,http://smart.pendy.dpdns.org/Smart.php?id=lunghuaxiju_twn
863.36ms,凌儿影院,http://zzy789.xyz/douyu1.php?id=1377142
864.85ms,美食星球,https://smt.go-iptv.ggff.net/smart.php?id=foodplanet_twn&token=Goiptv
865.17ms,CCTV1-综合,http://120.76.248.139/live/bfgd/4200000484.m3u8
865.39ms,CCTV8-电视剧,https://smt.go-iptv.ggff.net/smart.php?id=cctv8hd&token=Goiptv
865.43ms,倍速播放快乐会加倍,http://zzy789.xyz/douyu1.php?id=4105989
866.34ms,CCTV8-电视剧,http://gmxw.7766.org:808/hls/96/index.m3u8
866.77ms,大笑影院,http://zzy789.xyz/douyu1.php?id=10329300
868.09ms,CCTV16-奥林匹克,http://42.225.117.174:11199/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
868.17ms,海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8?zzhed
868.66ms,梦想改造家,http://zzy789.xyz/douyu1.php?id=7335280
869.60ms,是小X同学呀,http://zzy789.xyz/douyu1.php?id=9415020
870.81ms,鬼吹灯,http://zzy789.xyz/douyu1.php?id=5635000
870.95ms,西藏卫视,http://183.162.205.235:4022/rtp/238.1.78.101:6680
871.08ms,动物启示录,http://zzy789.xyz/douyu1.php?id=9443129
871.14ms,CCTV13-新闻,http://www.cdnstv.com:6398/hls/13/index.m3u8
871.52ms,柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8?zshanxd
871.73ms,CCTV4-中文国际,https://www.freetv.top/migu/631780421.m3u8?migutoken=b13ef72dab17f01562c3a24e9cf7cdd236cb377d526c66696b7ca4cdc8dd4274de7e285aef1e960102a47d9f2d1b08c8f54020ebb489a3ccc0296cb7ae2a2ff5437e969431ed0267dfd82cc326
871.75ms,安徽:广德生活频道,http://114.107.44.80:8188/rtp/238.1.78.213:7576
871.84ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
871.87ms,燕双鹰,http://zzy789.xyz/douyu1.php?id=3439096
871.93ms,利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
872.43ms,广东民生频道,http://113.119.25.53:58888/udp/239.77.0.225:5146
872.48ms,吐槽大会,http://zzy789.xyz/douyu1.php?id=9236042
872.64ms,广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
873.46ms,河北卫视,http://220.176.218.76:9000/udp/239.252.220.154:5140
873.58ms,陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
874.30ms,蜡笔小新,http://cfss.cc/cdn/hy/30299353.m3u8
875.91ms,深圳财经生活,http://113.119.25.53:58888/udp/239.77.1.242:5146
875.98ms,当下,http://zzy789.xyz/douyu1.php?id=9389239
877.40ms,斗鱼电影HD23,http://zzy789.xyz/douyu1.php?id=6079455
877.52ms,贵州卫视,https://stream1.freetv.fun/db48e282b6197afb8d7dfad3521a2bc9996f1e8b28a2a0b89ed1189c813617e1.m3u8
877.55ms,哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
877.68ms,凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
877.72ms,CCTV7-国防军事,http://111.221.137.234:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
878.19ms,CCTV世界地理,http://hmfs.f3322.net:3388/hls/28/index.m3u8
878.32ms,CCTV1-综合,http://120.76.248.139/live/bfgd/4200000201.m3u8
878.54ms,重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
879.49ms,渔农泰叔,http://zzy789.xyz/douyu1.php?id=9348784
882.04ms,天津卫视,http://59.35.185.47:8188/udp/239.77.1.141:5146
882.14ms,苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
882.23ms,新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
882.67ms,斗鱼电影2,http://zzy789.xyz/douyu1.php?id=7459925
883.81ms,香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
884.13ms,山东卫视,http://113.119.25.53:58888/udp/239.77.1.142:5146
885.47ms,西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
886.60ms,重庆卫视,http://114.107.44.80:8188/rtp/238.1.78.31:6176
886.96ms,龙门镖局,http://zzy789.xyz/douyu1.php?id=10297898
887.59ms,湖南卫视,http://27.41.245.32:801/hls/27/index.m3u8
887.64ms,韩国RM24H,http://zzy789.xyz/douyu1.php?id=131977
887.93ms,最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4
888.06ms,安徽:滁州公共频道,http://114.100.195.41:4022/rtp/238.1.78.134:6944
888.12ms,东森戏剧,https://smart.pendy.dpdns.org/Smart.php?id=ettvdrama
